id,date,user,pc,activity
5780,2025-02-20 18:22:52.706508,U0010,PC0010,Logoff
5781,2025-02-20 08:42:00,U0011,LAB009,Logon
5782,2025-02-20 16:00:55.829770,U0011,LAB009,Logoff
5783,2025-02-20 09:53:00,U0012,PC0012,Logon
5784,2025-02-20 19:58:53.597308,U0012,PC0012,Logoff
5785,2025-02-20 08:12:00,U0013,PC0013,Logon
5786,2025-02-20 16:47:28.090025,U0013,PC0013,Logoff
5787,2025-02-20 08:51:00,U0014,PC0014,Logon
5788,2025-02-20 18:47:32.084141,U0014,PC0014,Logoff
5789,2025-02-20 08:25:00,U0015,PC0015,Logon
5790,2025-02-20 16:30:40.635761,U0015,PC0015,Logoff
5791,2025-02-20 08:19:00,U0016,PC0016,Logon
5792,2025-02-20 13:48:36.342346,U0016,PC0016,Logoff
5793,2025-02-20 09:23:00,U0017,PC0017,Logon
5794,2025-02-20 17:31:22.192066,U0017,PC0017,Logoff
5795,2025-02-20 08:01:00,U0018,PC0018,Logon
5796,2025-02-20 15:54:37.701276,U0018,PC0018,Logoff
5797,2025-02-20 10:08:00,U0019,PC0019,Logon
5798,2025-02-20 17:52:30.569503,U0019,PC0019,Logoff
5799,2025-02-20 09:44:00,U0020,PC0020,Logon
5800,2025-02-20 17:05:02.286649,U0020,PC0020,Logoff
5801,2025-02-20 09:19:00,U0021,PC0021,Logon
5802,2025-02-20 17:04:42.358770,U0021,PC0021,Logoff
5803,2025-02-20 08:29:00,U0022,PC0022,Logon
5804,2025-02-20 18:18:08.034716,U0022,PC0022,Logoff
5805,2025-02-20 09:25:00,U0023,PC0023,Logon
5806,2025-02-20 17:33:12.287931,U0023,PC0023,Logoff
5807,2025-02-20 07:03:00,U0024,PC0024,Logon
5808,2025-02-20 14:41:20.366796,U0024,PC0024,Logoff
5809,2025-02-20 10:52:00,U0025,PC0025,Logon
5810,2025-02-20 18:38:09.618000,U0025,PC0025,Logoff
5811,2025-02-20 09:48:00,U0026,PC0026,Logon
5812,2025-02-20 19:14:30.992647,U0026,PC0026,Logoff
5813,2025-02-20 09:07:00,U0027,PC0027,Logon
5814,2025-02-20 16:16:29.442125,U0027,PC0027,Logoff
5815,2025-02-20 07:13:00,U0028,PC0028,Logon
5816,2025-02-20 15:54:02.987551,U0028,PC0028,Logoff
5817,2025-02-20 08:45:00,U0029,PC0029,Logon
5818,2025-02-20 16:55:34.141627,U0029,PC0029,Logoff
5819,2025-02-20 08:33:00,U0030,PC0030,Logon
5820,2025-02-20 16:17:05.144854,U0030,PC0030,Logoff
5821,2025-02-20 09:44:00,U0031,PC0031,Logon
5822,2025-02-20 18:00:06.936892,U0031,PC0031,Logoff
5823,2025-02-20 08:02:00,U0032,PC0032,Logon
5824,2025-02-20 17:13:48.879416,U0032,PC0032,Logoff
5825,2025-02-20 08:44:00,U0033,PC0033,Logon
5826,2025-02-20 15:03:31.909942,U0033,PC0033,Logoff
5827,2025-02-20 08:27:00,U0034,PC0034,Logon
5828,2025-02-20 16:29:03.751112,U0034,PC0034,Logoff
5829,2025-02-20 09:16:00,U0035,LAB001,Logon
5830,2025-02-20 18:37:43.676653,U0035,LAB001,Logoff
5831,2025-02-20 08:54:00,U0036,PC0036,Logon
5832,2025-02-20 16:46:49.369352,U0036,PC0036,Logoff
5833,2025-02-20 08:58:00,U0037,LAB017,Logon
5834,2025-02-20 17:47:13.992610,U0037,LAB017,Logoff
5835,2025-02-20 09:18:00,U0038,PC0038,Logon
5836,2025-02-20 16:52:47.900182,U0038,PC0038,Logoff
5837,2025-02-20 08:25:00,U0039,PC0039,Logon
5838,2025-02-20 17:51:39.883902,U0039,PC0039,Logoff
5839,2025-02-20 08:28:00,U0040,PC0040,Logon
5840,2025-02-20 15:52:31.399166,U0040,PC0040,Logoff
5841,2025-02-20 09:52:00,U0041,PC0041,Logon
5842,2025-02-20 16:40:12.391457,U0041,PC0041,Logoff
5843,2025-02-20 08:39:00,U0042,PC0042,Logon
5844,2025-02-20 14:31:33.788702,U0042,PC0042,Logoff
5845,2025-02-20 09:51:00,U0043,LAB014,Logon
5846,2025-02-20 17:18:17.329519,U0043,LAB014,Logoff
5847,2025-02-20 10:20:00,U0044,PC0044,Logon
5848,2025-02-20 17:20:20.321764,U0044,PC0044,Logoff
5849,2025-02-20 08:55:00,U0045,PC0045,Logon
5850,2025-02-20 16:21:04.585307,U0045,PC0045,Logoff
5851,2025-02-20 09:12:00,U0046,PC0046,Logon
5852,2025-02-20 16:43:47.267980,U0046,PC0046,Logoff
5853,2025-02-20 09:05:00,U0047,PC0047,Logon
5854,2025-02-20 16:06:17.081796,U0047,PC0047,Logoff
5855,2025-02-20 08:33:00,U0048,LAB013,Logon
5856,2025-02-20 14:45:06.426938,U0048,LAB013,Logoff
5857,2025-02-20 07:07:00,U0049,PC0049,Logon
5858,2025-02-20 14:35:54.951530,U0049,PC0049,Logoff
5859,2025-02-20 08:52:00,U0050,PC0050,Logon
5860,2025-02-20 16:14:06.826701,U0050,PC0050,Logoff
5861,2025-02-20 09:48:00,U0051,PC0051,Logon
5862,2025-02-20 19:01:40.908755,U0051,PC0051,Logoff
5863,2025-02-20 08:02:00,U0052,PC0052,Logon
5864,2025-02-20 14:14:21.883993,U0052,PC0052,Logoff
5865,2025-02-20 08:18:00,U0053,PC0053,Logon
5866,2025-02-20 15:42:00.642982,U0053,PC0053,Logoff
5867,2025-02-20 08:02:00,U0054,PC0054,Logon
5868,2025-02-20 15:20:08.211946,U0054,PC0054,Logoff
5869,2025-02-20 08:55:00,U0055,PC0055,Logon
5870,2025-02-20 16:31:48.450183,U0055,PC0055,Logoff
5871,2025-02-20 08:41:00,U0056,PC0056,Logon
5872,2025-02-20 16:53:29.961031,U0056,PC0056,Logoff
5873,2025-02-20 09:08:00,U0057,PC0057,Logon
5874,2025-02-20 16:13:21.677686,U0057,PC0057,Logoff
5875,2025-02-20 09:32:00,U0058,PC0058,Logon
5876,2025-02-20 16:33:11.775713,U0058,PC0058,Logoff
5877,2025-02-20 08:27:00,U0059,PC0059,Logon
5878,2025-02-20 16:49:50.801057,U0059,PC0059,Logoff
5879,2025-02-20 08:43:00,U0060,PC0060,Logon
5880,2025-02-20 17:02:16.649295,U0060,PC0060,Logoff
5881,2025-02-20 07:27:00,U0061,PC0061,Logon
5882,2025-02-20 16:50:32.841389,U0061,PC0061,Logoff
5883,2025-02-20 09:55:00,U0062,PC0062,Logon
5884,2025-02-20 16:24:58.284423,U0062,PC0062,Logoff
5885,2025-02-20 08:48:00,U0063,PC0063,Logon
5886,2025-02-20 18:28:20.157255,U0063,PC0063,Logoff
5887,2025-02-20 08:48:00,U0064,PC0064,Logon
5888,2025-02-20 15:57:56.934545,U0064,PC0064,Logoff
5889,2025-02-20 07:19:00,U0065,PC0065,Logon
5890,2025-02-20 14:57:57.198460,U0065,PC0065,Logoff
5891,2025-02-20 08:04:00,U0066,PC0066,Logon
5892,2025-02-20 16:46:55.775148,U0066,PC0066,Logoff
5893,2025-02-20 08:27:00,U0067,PC0067,Logon
5894,2025-02-20 14:55:46.967548,U0067,PC0067,Logoff
5895,2025-02-20 09:50:00,U0068,PC0068,Logon
5896,2025-02-20 18:50:24.228256,U0068,PC0068,Logoff
5897,2025-02-20 08:00:00,U0069,PC0069,Logon
5898,2025-02-20 17:04:53.450711,U0069,PC0069,Logoff
5899,2025-02-20 09:15:00,U0070,PC0070,Logon
5900,2025-02-20 18:20:30.499221,U0070,PC0070,Logoff
5901,2025-02-20 08:00:00,U0071,PC0071,Logon
5902,2025-02-20 13:28:39.799497,U0071,PC0071,Logoff
5903,2025-02-20 08:35:00,U0072,PC0072,Logon
5904,2025-02-20 17:38:36.517747,U0072,PC0072,Logoff
5905,2025-02-20 08:24:00,U0073,PC0073,Logon
5906,2025-02-20 16:00:43.326112,U0073,PC0073,Logoff
5907,2025-02-20 08:56:00,U0074,PC0074,Logon
5908,2025-02-20 14:02:01.750032,U0074,PC0074,Logoff
5909,2025-02-20 09:48:00,U0075,PC0075,Logon
5910,2025-02-20 16:53:55.047552,U0075,PC0075,Logoff
5911,2025-02-20 09:05:00,U0076,PC0076,Logon
5912,2025-02-20 16:59:47.875910,U0076,PC0076,Logoff
5913,2025-02-20 09:44:00,U0077,PC0077,Logon
5914,2025-02-20 18:08:21.802041,U0077,PC0077,Logoff
5915,2025-02-20 08:15:00,U0078,PC0078,Logon
5916,2025-02-20 15:21:23.345667,U0078,PC0078,Logoff
5917,2025-02-20 09:00:00,U0079,PC0079,Logon
5918,2025-02-20 15:07:35.611306,U0079,PC0079,Logoff
5919,2025-02-20 09:59:00,U0080,PC0080,Logon
5920,2025-02-20 16:53:03.438894,U0080,PC0080,Logoff
5921,2025-02-21 09:53:00,U0001,PC0001,Logon
5922,2025-02-21 18:02:40.678354,U0001,PC0001,Logoff
5923,2025-02-21 09:26:00,U0002,PC0002,Logon
5924,2025-02-21 17:30:55.159730,U0002,PC0002,Logoff
5925,2025-02-21 08:22:00,U0003,PC0003,Logon
5926,2025-02-21 15:30:21.375012,U0003,PC0003,Logoff
5927,2025-02-21 09:36:00,U0004,PC0004,Logon
5928,2025-02-21 17:45:59.960942,U0004,PC0004,Logoff
5929,2025-02-21 09:45:00,U0005,PC0005,Logon
5930,2025-02-21 18:09:11.788427,U0005,PC0005,Logoff
5931,2025-02-21 08:19:00,U0006,PC0006,Logon
5932,2025-02-21 15:31:14.169104,U0006,PC0006,Logoff
5933,2025-02-21 09:43:00,U0007,PC0007,Logon
5934,2025-02-21 15:24:09.441362,U0007,PC0007,Logoff
5935,2025-02-21 09:38:00,U0008,PC0008,Logon
5936,2025-02-21 18:04:30.288251,U0008,PC0008,Logoff
5937,2025-02-21 09:52:00,U0009,PC0009,Logon
5938,2025-02-21 16:17:09.825813,U0009,PC0009,Logoff
5939,2025-02-21 09:56:00,U0010,PC0010,Logon
5940,2025-02-21 20:09:53.396080,U0010,PC0010,Logoff
5941,2025-02-21 08:44:00,U0011,PC0011,Logon
5942,2025-02-21 17:30:17.046462,U0011,PC0011,Logoff
5943,2025-02-21 09:52:00,U0012,PC0012,Logon
5944,2025-02-21 16:19:20.038146,U0012,PC0012,Logoff
5945,2025-02-21 09:52:00,U0013,PC0013,Logon
5946,2025-02-21 18:42:00.971537,U0013,PC0013,Logoff
5947,2025-02-21 08:47:00,U0014,PC0014,Logon
5948,2025-02-21 17:56:57.299473,U0014,PC0014,Logoff
5949,2025-02-21 08:48:00,U0015,LAB012,Logon
5950,2025-02-21 15:18:18.877873,U0015,LAB012,Logoff
5951,2025-02-21 09:14:00,U0016,PC0016,Logon
5952,2025-02-21 17:15:31.387001,U0016,PC0016,Logoff
5953,2025-02-21 08:14:00,U0017,PC0017,Logon
5954,2025-02-21 17:02:34.539969,U0017,PC0017,Logoff
5955,2025-02-21 09:01:00,U0018,PC0018,Logon
5956,2025-02-21 17:52:29.300655,U0018,PC0018,Logoff
5957,2025-02-21 08:29:00,U0019,PC0019,Logon
5958,2025-02-21 17:05:09.288965,U0019,PC0019,Logoff
5959,2025-02-21 08:53:00,U0020,PC0020,Logon
5960,2025-02-21 18:56:13.747284,U0020,PC0020,Logoff
5961,2025-02-21 08:31:00,U0021,LAB005,Logon
5962,2025-02-21 18:37:19.070746,U0021,LAB005,Logoff
5963,2025-02-21 09:04:00,U0022,PC0022,Logon
5964,2025-02-21 15:41:28.160798,U0022,PC0022,Logoff
5965,2025-02-21 09:35:00,U0023,PC0023,Logon
5966,2025-02-21 17:42:33.244998,U0023,PC0023,Logoff
5967,2025-02-21 09:26:00,U0024,PC0024,Logon
5968,2025-02-21 18:39:25.881307,U0024,PC0024,Logoff
5969,2025-02-21 09:31:00,U0025,PC0025,Logon
5970,2025-02-21 16:55:27.932959,U0025,PC0025,Logoff
5971,2025-02-21 09:24:00,U0026,PC0026,Logon
5972,2025-02-21 17:24:02.719827,U0026,PC0026,Logoff
5973,2025-02-21 09:54:00,U0027,PC0027,Logon
5974,2025-02-21 15:44:46.569934,U0027,PC0027,Logoff
5975,2025-02-21 09:02:00,U0028,PC0028,Logon
5976,2025-02-21 16:23:41.091029,U0028,PC0028,Logoff
5977,2025-02-21 09:58:00,U0029,PC0029,Logon
5978,2025-02-21 18:35:23.114452,U0029,PC0029,Logoff
5979,2025-02-21 09:02:00,U0030,PC0030,Logon
5980,2025-02-21 17:31:10.715976,U0030,PC0030,Logoff
5981,2025-02-21 08:09:00,U0031,PC0031,Logon
5982,2025-02-21 17:46:23.724086,U0031,PC0031,Logoff
5983,2025-02-21 09:28:00,U0032,PC0032,Logon
5984,2025-02-21 17:51:34.488638,U0032,PC0032,Logoff
5985,2025-02-21 09:58:00,U0033,PC0033,Logon
5986,2025-02-21 17:23:51.066485,U0033,PC0033,Logoff
5987,2025-02-21 08:18:00,U0034,PC0034,Logon
5988,2025-02-21 16:20:27.329095,U0034,PC0034,Logoff
5989,2025-02-21 09:15:00,U0035,LAB020,Logon
5990,2025-02-21 16:51:21.647948,U0035,LAB020,Logoff
5991,2025-02-21 09:53:00,U0036,PC0036,Logon
5992,2025-02-22 00:11:23.002135,U0036,PC0036,Logoff
5993,2025-02-21 08:39:00,U0037,PC0037,Logon
5994,2025-02-21 17:10:07.654863,U0037,PC0037,Logoff
5995,2025-02-21 09:24:00,U0038,PC0038,Logon
5996,2025-02-21 17:34:17.289543,U0038,PC0038,Logoff
5997,2025-02-21 09:04:00,U0039,PC0039,Logon
5998,2025-02-21 15:50:57.346343,U0039,PC0039,Logoff
5999,2025-02-21 09:02:00,U0040,PC0040,Logon
6000,2025-02-21 15:51:46.989457,U0040,PC0040,Logoff
6001,2025-02-21 08:31:00,U0041,PC0041,Logon
6002,2025-02-21 15:53:08.648999,U0041,PC0041,Logoff
6003,2025-02-21 08:27:00,U0042,PC0042,Logon
6004,2025-02-21 15:54:07.215053,U0042,PC0042,Logoff
6005,2025-02-21 08:20:00,U0043,PC0043,Logon
6006,2025-02-21 17:10:13.756151,U0043,PC0043,Logoff
6007,2025-02-21 08:27:00,U0044,LAB010,Logon
6008,2025-02-21 14:51:51.747456,U0044,LAB010,Logoff
6009,2025-02-21 09:11:00,U0045,PC0045,Logon
6010,2025-02-21 16:20:46.475519,U0045,PC0045,Logoff
6011,2025-02-21 08:50:00,U0046,PC0046,Logon
6012,2025-02-21 17:16:47.531425,U0046,PC0046,Logoff
6013,2025-02-21 09:12:00,U0047,PC0047,Logon
6014,2025-02-21 18:17:39.046371,U0047,PC0047,Logoff
6015,2025-02-21 09:39:00,U0048,PC0048,Logon
6016,2025-02-21 16:47:19.285513,U0048,PC0048,Logoff
6017,2025-02-21 10:37:00,U0049,LAB009,Logon
6018,2025-02-21 18:48:39.600468,U0049,LAB009,Logoff
6019,2025-02-21 08:29:00,U0050,PC0050,Logon
6020,2025-02-21 17:26:50.131523,U0050,PC0050,Logoff
6021,2025-02-21 09:51:00,U0051,PC0051,Logon
6022,2025-02-21 18:14:57.221495,U0051,PC0051,Logoff
6023,2025-02-21 10:36:00,U0052,PC0052,Logon
6024,2025-02-21 18:19:29.562858,U0052,PC0052,Logoff
6025,2025-02-21 08:49:00,U0053,PC0053,Logon
6026,2025-02-21 16:55:59.682643,U0053,PC0053,Logoff
6027,2025-02-21 09:47:00,U0054,PC0054,Logon
6028,2025-02-21 16:16:36.477491,U0054,PC0054,Logoff
6029,2025-02-21 08:53:00,U0055,PC0055,Logon
6030,2025-02-21 16:17:46.385026,U0055,PC0055,Logoff
6031,2025-02-21 08:30:00,U0056,PC0056,Logon
6032,2025-02-21 16:04:30.607149,U0056,PC0056,Logoff
6033,2025-02-21 09:18:00,U0057,PC0057,Logon
6034,2025-02-21 16:24:33.304091,U0057,PC0057,Logoff
6035,2025-02-21 08:38:00,U0058,PC0058,Logon
6036,2025-02-21 16:42:09.613782,U0058,PC0058,Logoff
6037,2025-02-21 09:52:00,U0059,PC0059,Logon
6038,2025-02-21 16:10:18.095621,U0059,PC0059,Logoff
6039,2025-02-21 09:13:00,U0060,PC0060,Logon
6040,2025-02-21 18:02:02.302333,U0060,PC0060,Logoff
6041,2025-02-21 09:34:00,U0061,PC0061,Logon
6042,2025-02-21 18:47:06.528774,U0061,PC0061,Logoff
6043,2025-02-21 10:15:00,U0062,PC0062,Logon
6044,2025-02-21 17:53:38.068625,U0062,PC0062,Logoff
6045,2025-02-21 09:27:00,U0063,PC0063,Logon
6046,2025-02-21 17:02:00.821640,U0063,PC0063,Logoff
6047,2025-02-21 09:36:00,U0064,PC0064,Logon
6048,2025-02-21 19:07:58.344080,U0064,PC0064,Logoff
6049,2025-02-21 08:31:00,U0065,PC0065,Logon
6050,2025-02-21 15:39:20.221180,U0065,PC0065,Logoff
6051,2025-02-21 09:51:00,U0066,PC0066,Logon
6052,2025-02-21 18:52:12.131425,U0066,PC0066,Logoff
6053,2025-02-21 08:16:00,U0067,PC0067,Logon
6054,2025-02-21 17:07:15.847204,U0067,PC0067,Logoff
6055,2025-02-21 09:49:00,U0068,PC0068,Logon
6056,2025-02-21 19:19:00.988592,U0068,PC0068,Logoff
6057,2025-02-21 09:45:00,U0069,PC0069,Logon
6058,2025-02-21 18:46:32.275610,U0069,PC0069,Logoff
6059,2025-02-21 10:27:00,U0070,LAB007,Logon
6060,2025-02-21 19:02:53.156958,U0070,LAB007,Logoff
6061,2025-02-21 09:28:00,U0071,PC0071,Logon
6062,2025-02-21 18:11:20.809147,U0071,PC0071,Logoff
6063,2025-02-21 08:26:00,U0072,PC0072,Logon
6064,2025-02-21 18:49:16.683740,U0072,PC0072,Logoff
6065,2025-02-21 09:14:00,U0073,PC0073,Logon
6066,2025-02-21 16:57:37.440047,U0073,PC0073,Logoff
6067,2025-02-21 08:42:00,U0074,PC0074,Logon
6068,2025-02-21 17:47:49.992690,U0074,PC0074,Logoff
6069,2025-02-21 09:56:00,U0075,PC0075,Logon
6070,2025-02-21 17:26:09.524263,U0075,PC0075,Logoff
6071,2025-02-21 09:42:00,U0076,PC0076,Logon
6072,2025-02-21 16:11:29.198514,U0076,PC0076,Logoff
6073,2025-02-21 09:05:00,U0077,PC0077,Logon
6074,2025-02-21 17:32:09.922867,U0077,PC0077,Logoff
6075,2025-02-21 09:37:00,U0078,PC0078,Logon
6076,2025-02-21 16:50:45.052310,U0078,PC0078,Logoff
6077,2025-02-21 08:09:00,U0079,PC0079,Logon
6078,2025-02-21 15:15:16.459341,U0079,PC0079,Logoff
6079,2025-02-21 08:46:00,U0080,PC0080,Logon
6080,2025-02-21 18:06:11.966488,U0080,PC0080,Logoff
6081,2025-02-24 09:28:00,U0001,PC0001,Logon
6082,2025-02-24 17:47:12.779681,U0001,PC0001,Logoff
6083,2025-02-24 09:26:00,U0002,PC0002,Logon
6084,2025-02-24 17:34:02.250170,U0002,PC0002,Logoff
6085,2025-02-24 08:16:00,U0003,PC0003,Logon
6086,2025-02-24 15:56:01.064571,U0003,PC0003,Logoff
6087,2025-02-24 08:46:00,U0004,LAB008,Logon
6088,2025-02-24 15:13:07.914397,U0004,LAB008,Logoff
6089,2025-02-24 09:10:00,U0005,PC0005,Logon
6090,2025-02-24 17:07:34.797923,U0005,PC0005,Logoff
6091,2025-02-24 09:38:00,U0006,PC0006,Logon
6092,2025-02-24 17:43:36.684587,U0006,PC0006,Logoff
6093,2025-02-24 08:25:00,U0007,PC0007,Logon
6094,2025-02-24 15:32:43.705092,U0007,PC0007,Logoff
6095,2025-02-24 09:43:00,U0008,PC0008,Logon
6096,2025-02-24 18:27:17.654031,U0008,PC0008,Logoff
6097,2025-02-24 08:29:00,U0009,PC0009,Logon
6098,2025-02-24 16:34:14.905513,U0009,PC0009,Logoff
6099,2025-02-24 09:03:00,U0010,LAB001,Logon
6100,2025-02-24 16:19:54.966779,U0010,LAB001,Logoff
6101,2025-02-24 08:58:00,U0011,PC0011,Logon
6102,2025-02-24 17:11:50.199056,U0011,PC0011,Logoff
6103,2025-02-24 08:09:00,U0012,PC0012,Logon
6104,2025-02-24 16:29:59.725375,U0012,PC0012,Logoff
6105,2025-02-24 08:56:00,U0013,PC0013,Logon
6106,2025-02-24 17:59:46.273295,U0013,PC0013,Logoff
6107,2025-02-24 10:42:00,U0014,PC0014,Logon
6108,2025-02-24 17:50:21.275514,U0014,PC0014,Logoff
6109,2025-02-24 09:43:00,U0015,PC0015,Logon
6110,2025-02-24 16:59:23.729142,U0015,PC0015,Logoff
6111,2025-02-24 09:25:00,U0016,PC0016,Logon
6112,2025-02-24 16:09:05.069727,U0016,PC0016,Logoff
6113,2025-02-24 09:41:00,U0017,PC0017,Logon
6114,2025-02-24 16:48:37.239719,U0017,PC0017,Logoff
6115,2025-02-24 08:27:00,U0018,PC0018,Logon
6116,2025-02-24 15:25:08.309009,U0018,PC0018,Logoff
6117,2025-02-24 09:12:00,U0019,PC0019,Logon
6118,2025-02-24 16:21:46.870724,U0019,PC0019,Logoff
6119,2025-02-24 09:47:00,U0020,PC0020,Logon
6120,2025-02-24 17:26:21.247098,U0020,PC0020,Logoff
6121,2025-02-24 20:10:00,U0021,PC0021,Logon
6122,2025-02-25 04:18:51.921267,U0021,PC0021,Logoff
6123,2025-02-24 08:21:00,U0022,PC0022,Logon
6124,2025-02-24 16:33:37.321609,U0022,PC0022,Logoff
6125,2025-02-24 09:47:00,U0023,PC0023,Logon
6126,2025-02-24 17:00:18.858771,U0023,PC0023,Logoff
6127,2025-02-24 09:26:00,U0024,PC0024,Logon
6128,2025-02-24 18:55:53.151481,U0024,PC0024,Logoff
6129,2025-02-24 08:21:00,U0025,PC0025,Logon
6130,2025-02-24 14:53:41.803422,U0025,PC0025,Logoff
6131,2025-02-24 09:09:00,U0026,PC0026,Logon
6132,2025-02-24 16:36:09.332918,U0026,PC0026,Logoff
6133,2025-02-24 09:24:00,U0027,PC0027,Logon
6134,2025-02-24 17:26:05.307146,U0027,PC0027,Logoff
6135,2025-02-24 08:31:00,U0028,LAB012,Logon
6136,2025-02-24 15:22:10.225760,U0028,LAB012,Logoff
6137,2025-02-24 09:05:00,U0029,PC0029,Logon
6138,2025-02-24 16:30:43.737693,U0029,PC0029,Logoff
6139,2025-02-24 09:13:00,U0030,PC0030,Logon
6140,2025-02-24 18:10:20.889882,U0030,PC0030,Logoff
6141,2025-02-24 08:56:00,U0031,PC0031,Logon
6142,2025-02-24 16:53:14.656217,U0031,PC0031,Logoff
6143,2025-02-24 08:18:00,U0032,PC0032,Logon
6144,2025-02-24 16:58:59.968241,U0032,PC0032,Logoff
6145,2025-02-24 09:29:00,U0033,PC0033,Logon
6146,2025-02-24 17:15:47.590567,U0033,PC0033,Logoff
6147,2025-02-24 09:18:00,U0034,PC0034,Logon
6148,2025-02-24 16:55:41.595559,U0034,PC0034,Logoff
6149,2025-02-24 08:50:00,U0035,PC0035,Logon
6150,2025-02-24 17:05:27.363087,U0035,PC0035,Logoff
6151,2025-02-24 09:41:00,U0036,PC0036,Logon
6152,2025-02-24 16:47:58.611094,U0036,PC0036,Logoff
6153,2025-02-24 08:25:00,U0037,PC0037,Logon
6154,2025-02-24 15:32:45.380022,U0037,PC0037,Logoff
6155,2025-02-24 09:26:00,U0038,LAB014,Logon
6156,2025-02-24 17:52:54.547635,U0038,LAB014,Logoff
6157,2025-02-24 08:50:00,U0039,PC0039,Logon
6158,2025-02-24 15:54:55.131378,U0039,PC0039,Logoff
6159,2025-02-24 09:21:00,U0040,PC0040,Logon
6160,2025-02-24 15:47:07.360342,U0040,PC0040,Logoff
6161,2025-02-24 09:47:00,U0041,PC0041,Logon
6162,2025-02-24 18:39:17.487790,U0041,PC0041,Logoff
6163,2025-02-24 08:10:00,U0042,PC0042,Logon
6164,2025-02-24 14:38:02.934203,U0042,PC0042,Logoff
6165,2025-02-24 09:33:00,U0043,PC0043,Logon
6166,2025-02-24 16:56:17.665298,U0043,PC0043,Logoff
6167,2025-02-24 09:53:00,U0044,PC0044,Logon
6168,2025-02-24 17:43:45.608405,U0044,PC0044,Logoff
6169,2025-02-24 08:28:00,U0045,PC0045,Logon
6170,2025-02-24 16:54:18.285718,U0045,PC0045,Logoff
6171,2025-02-24 08:30:00,U0046,PC0046,Logon
6172,2025-02-24 16:37:56.989717,U0046,PC0046,Logoff
6173,2025-02-24 08:41:00,U0047,PC0047,Logon
6174,2025-02-24 15:21:46.223604,U0047,PC0047,Logoff
6175,2025-02-24 09:03:00,U0048,PC0048,Logon
6176,2025-02-24 16:47:12.091895,U0048,PC0048,Logoff
6177,2025-02-24 08:59:00,U0049,PC0049,Logon
6178,2025-02-24 15:46:23.420604,U0049,PC0049,Logoff
6179,2025-02-24 09:02:00,U0050,PC0050,Logon
6180,2025-02-24 17:54:36.171071,U0050,PC0050,Logoff
6181,2025-02-24 09:35:00,U0051,LAB002,Logon
6182,2025-02-24 17:16:40.399071,U0051,LAB002,Logoff
6183,2025-02-24 08:10:00,U0052,PC0052,Logon
6184,2025-02-24 18:07:10.502577,U0052,PC0052,Logoff
6185,2025-02-24 08:56:00,U0053,PC0053,Logon
6186,2025-02-24 16:11:04.320734,U0053,PC0053,Logoff
6187,2025-02-24 09:54:00,U0054,PC0054,Logon
6188,2025-02-24 19:04:01.634837,U0054,PC0054,Logoff
6189,2025-02-24 08:11:00,U0055,LAB007,Logon
6190,2025-02-24 17:27:42.870605,U0055,LAB007,Logoff
6191,2025-02-24 09:54:00,U0056,PC0056,Logon
6192,2025-02-24 16:49:25.027725,U0056,PC0056,Logoff
6193,2025-02-24 08:21:00,U0057,PC0057,Logon
6194,2025-02-24 17:18:27.133788,U0057,PC0057,Logoff
6195,2025-02-24 07:16:00,U0058,PC0058,Logon
6196,2025-02-24 15:07:01.959505,U0058,PC0058,Logoff
6197,2025-02-24 08:16:00,U0059,PC0059,Logon
6198,2025-02-24 15:47:24.406315,U0059,PC0059,Logoff
6199,2025-02-24 08:52:00,U0060,PC0060,Logon
6200,2025-02-24 16:30:30.320240,U0060,PC0060,Logoff
6201,2025-02-24 08:58:00,U0061,PC0061,Logon
6202,2025-02-24 15:52:10.282861,U0061,PC0061,Logoff
6203,2025-02-24 10:34:00,U0062,PC0062,Logon
6204,2025-02-24 20:26:02.863215,U0062,PC0062,Logoff
6205,2025-02-24 08:05:00,U0063,PC0063,Logon
6206,2025-02-24 17:39:55.620305,U0063,PC0063,Logoff
6207,2025-02-24 08:05:00,U0064,PC0064,Logon
6208,2025-02-24 16:12:45.074904,U0064,PC0064,Logoff
6209,2025-02-24 08:18:00,U0065,PC0065,Logon
6210,2025-02-24 15:38:24.904891,U0065,PC0065,Logoff
6211,2025-02-24 09:27:00,U0066,PC0066,Logon
6212,2025-02-24 17:34:33.191510,U0066,PC0066,Logoff
6213,2025-02-24 08:54:00,U0067,PC0067,Logon
6214,2025-02-24 15:35:43.478002,U0067,PC0067,Logoff
6215,2025-02-24 08:06:00,U0068,PC0068,Logon
6216,2025-02-24 14:27:31.031584,U0068,PC0068,Logoff
6217,2025-02-24 09:42:00,U0069,PC0069,Logon
6218,2025-02-24 16:30:12.003868,U0069,PC0069,Logoff
6219,2025-02-24 08:04:00,U0070,PC0070,Logon
6220,2025-02-24 17:26:12.366673,U0070,PC0070,Logoff
6221,2025-02-24 09:13:00,U0071,LAB006,Logon
6222,2025-02-24 17:11:03.803181,U0071,LAB006,Logoff
6223,2025-02-24 08:53:00,U0072,PC0072,Logon
6224,2025-02-24 18:45:47.548378,U0072,PC0072,Logoff
6225,2025-02-24 09:26:00,U0073,PC0073,Logon
6226,2025-02-24 17:06:19.896744,U0073,PC0073,Logoff
6227,2025-02-24 08:15:00,U0074,PC0074,Logon
6228,2025-02-24 16:38:37.943585,U0074,PC0074,Logoff
6229,2025-02-24 09:10:00,U0075,PC0075,Logon
6230,2025-02-24 16:32:06.054512,U0075,PC0075,Logoff
